id,inning,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,is_wicket,dismissal_kind,player_dismissed,fielder,extras_type,batting_team,bowling_team,city,date,player_of_match,venue,neutral_venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,eliminator,method,umpire1,umpire2,string_field_17,string_field_18,string_field_19,string_field_20
1216512,2,19,2,Rashid Khan,DA Warner,AD Russell,1,0,1,0,NA,NA,NA,NA,Sunrisers Hyderabad,Kolkata Knight Riders,Abu Dhabi,2020-10-18,LH Ferguson,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,tie,0,Y,NA,PG Pathak,S Ravi,,,,
1216512,2,1,5,KS Williamson,JM Bairstow,Shivam Mavi,4,0,4,0,NA,NA,NA,NA,Sunrisers Hyderabad,Kolkata Knight Riders,Abu Dhabi,2020-10-18,LH Ferguson,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,tie,0,Y,NA,PG Pathak,S Ravi,,,,
1216512,2,3,5,JM Bairstow,KS Williamson,AD Russell,4,0,4,0,NA,NA,NA,NA,Sunrisers Hyderabad,Kolkata Knight Riders,Abu Dhabi,2020-10-18,LH Ferguson,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,tie,0,Y,NA,PG Pathak,S Ravi,,,,
1216512,1,3,4,Shubman Gill,RA Tripathi,T Natarajan,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad,Abu Dhabi,2020-10-18,LH Ferguson,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,tie,0,Y,NA,PG Pathak,S Ravi,,,,
1216512,1,7,2,Shubman Gill,N Rana,Rashid Khan,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad,Abu Dhabi,2020-10-18,LH Ferguson,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,tie,0,Y,NA,PG Pathak,S Ravi,,,,
1216512,1,13,1,AD Russell,EJG Morgan,Rashid Khan,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad,Abu Dhabi,2020-10-18,LH Ferguson,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,tie,0,Y,NA,PG Pathak,S Ravi,,,,
1216512,1,13,6,EJG Morgan,AD Russell,Rashid Khan,0,0,0,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad,Abu Dhabi,2020-10-18,LH Ferguson,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,tie,0,Y,NA,PG Pathak,S Ravi,,,,
1216512,1,3,1,Shubman Gill,RA Tripathi,T Natarajan,1,0,1,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad,Abu Dhabi,2020-10-18,LH Ferguson,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,tie,0,Y,NA,PG Pathak,S Ravi,,,,
1216512,1,4,5,RA Tripathi,Shubman Gill,Basil Thampi,1,0,1,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad,Abu Dhabi,2020-10-18,LH Ferguson,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,tie,0,Y,NA,PG Pathak,S Ravi,,,,
1216512,1,5,5,Shubman Gill,RA Tripathi,T Natarajan,1,0,1,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad,Abu Dhabi,2020-10-18,LH Ferguson,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,tie,0,Y,NA,PG Pathak,S Ravi,,,,
1216512,1,11,3,N Rana,Shubman Gill,Rashid Khan,1,0,1,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad,Abu Dhabi,2020-10-18,LH Ferguson,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,tie,0,Y,NA,PG Pathak,S Ravi,,,,
1216512,1,12,6,AD Russell,EJG Morgan,V Shankar,1,0,1,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad,Abu Dhabi,2020-10-18,LH Ferguson,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,tie,0,Y,NA,PG Pathak,S Ravi,,,,
1216512,1,13,3,EJG Morgan,AD Russell,Rashid Khan,1,0,1,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad,Abu Dhabi,2020-10-18,LH Ferguson,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,tie,0,Y,NA,PG Pathak,S Ravi,,,,
1216512,1,15,3,EJG Morgan,KD Karthik,Sandeep Sharma,1,0,1,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad,Abu Dhabi,2020-10-18,LH Ferguson,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,tie,0,Y,NA,PG Pathak,S Ravi,,,,
1216512,1,9,2,Shubman Gill,N Rana,Rashid Khan,2,0,2,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad,Abu Dhabi,2020-10-18,LH Ferguson,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,tie,0,Y,NA,PG Pathak,S Ravi,,,,
1216512,1,19,1,EJG Morgan,KD Karthik,Basil Thampi,2,0,2,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad,Abu Dhabi,2020-10-18,LH Ferguson,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,tie,0,Y,NA,PG Pathak,S Ravi,,,,
1216512,1,19,3,EJG Morgan,KD Karthik,Basil Thampi,2,0,2,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad,Abu Dhabi,2020-10-18,LH Ferguson,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,tie,0,Y,NA,PG Pathak,S Ravi,,,,
1216512,1,5,4,Shubman Gill,RA Tripathi,T Natarajan,4,0,4,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad,Abu Dhabi,2020-10-18,LH Ferguson,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,tie,0,Y,NA,PG Pathak,S Ravi,,,,
1216512,1,9,5,N Rana,Shubman Gill,Rashid Khan,4,0,4,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad,Abu Dhabi,2020-10-18,LH Ferguson,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,tie,0,Y,NA,PG Pathak,S Ravi,,,,
1216512,1,14,2,EJG Morgan,AD Russell,T Natarajan,4,0,4,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad,Abu Dhabi,2020-10-18,LH Ferguson,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,tie,0,Y,NA,PG Pathak,S Ravi,,,,
1216512,1,17,5,KD Karthik,EJG Morgan,Sandeep Sharma,6,0,6,0,NA,NA,NA,NA,Kolkata Knight Riders,Sunrisers Hyderabad,Abu Dhabi,2020-10-18,LH Ferguson,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,tie,0,Y,NA,PG Pathak,S Ravi,,,,
1216517,1,3,1,SA Yadav,Q de Kock,Mohammed Shami,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Kings XI Punjab,Dubai,2020-10-18,KL Rahul,Dubai International Cricket Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,tie,0,Y,NA,Nitin Menon,PR Reiffel,,,,
