id,inning,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,is_wicket,dismissal_kind,player_dismissed,fielder,extras_type,batting_team,bowling_team,city,date,player_of_match,venue,neutral_venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,eliminator,method,umpire1,umpire2,string_field_17,string_field_18,string_field_19,string_field_20
598042,2,4,2,TL Suman,RV Uthappa,MC Henriques,0,0,0,0,NA,NA,NA,NA,Pune Warriors,Royal Challengers Bangalore,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,2,9,4,Yuvraj Singh,RV Uthappa,M Muralitharan,0,0,0,0,NA,NA,NA,NA,Pune Warriors,Royal Challengers Bangalore,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,2,10,3,SPD Smith,RV Uthappa,R Vinay Kumar,0,0,0,0,NA,NA,NA,NA,Pune Warriors,Royal Challengers Bangalore,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,2,19,4,AB Dinda,R Sharma,CH Gayle,0,0,0,0,NA,NA,NA,NA,Pune Warriors,Royal Challengers Bangalore,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,2,0,3,AJ Finch,RV Uthappa,M Kartik,1,0,1,0,NA,NA,NA,NA,Pune Warriors,Royal Challengers Bangalore,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,2,2,3,RV Uthappa,AJ Finch,MC Henriques,1,0,1,0,NA,NA,NA,NA,Pune Warriors,Royal Challengers Bangalore,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,2,3,4,RV Uthappa,TL Suman,RP Singh,1,0,1,0,NA,NA,NA,NA,Pune Warriors,Royal Challengers Bangalore,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,2,8,3,Yuvraj Singh,RV Uthappa,MC Henriques,1,0,1,0,NA,NA,NA,NA,Pune Warriors,Royal Challengers Bangalore,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,2,15,4,RV Uthappa,AD Mathews,M Muralitharan,1,0,1,0,NA,NA,NA,NA,Pune Warriors,Royal Challengers Bangalore,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,2,18,6,AB Dinda,BAW Mendis,RP Singh,1,0,1,0,NA,NA,NA,NA,Pune Warriors,Royal Challengers Bangalore,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,2,17,3,RV Uthappa,B Kumar,M Kartik,2,0,2,0,NA,NA,NA,NA,Pune Warriors,Royal Challengers Bangalore,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,2,2,4,AJ Finch,RV Uthappa,MC Henriques,6,0,6,0,NA,NA,NA,NA,Pune Warriors,Royal Challengers Bangalore,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,2,16,6,RV Uthappa,AM Nayar,R Vinay Kumar,6,0,6,0,NA,NA,NA,NA,Pune Warriors,Royal Challengers Bangalore,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598041,2,0,5,Mandeep Singh,LA Pomersbach,JA Morkel,0,1,1,0,NA,NA,NA,legbyes,Kings XI Punjab,Chennai Super Kings,Chennai,2013-05-02,SK Raina,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,15,N,NA,M Erasmus,VA Kulkarni,,,,
598041,2,1,6,LA Pomersbach,Mandeep Singh,MM Sharma,0,0,0,1,bowled,LA Pomersbach,NA,NA,Kings XI Punjab,Chennai Super Kings,Chennai,2013-05-02,SK Raina,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,15,N,NA,M Erasmus,VA Kulkarni,,,,
598041,2,5,6,Mandeep Singh,SE Marsh,MM Sharma,0,0,0,1,caught,Mandeep Singh,SK Raina,NA,Kings XI Punjab,Chennai Super Kings,Chennai,2013-05-02,SK Raina,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,15,N,NA,M Erasmus,VA Kulkarni,,,,
598041,2,17,3,DA Miller,SE Marsh,DJ Bravo,1,0,1,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Chennai,2013-05-02,SK Raina,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,15,N,NA,M Erasmus,VA Kulkarni,,,,
598041,2,0,6,LA Pomersbach,Mandeep Singh,JA Morkel,2,0,2,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Chennai,2013-05-02,SK Raina,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,15,N,NA,M Erasmus,VA Kulkarni,,,,
598041,2,14,3,DA Miller,SE Marsh,R Ashwin,2,0,2,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Chennai,2013-05-02,SK Raina,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,15,N,NA,M Erasmus,VA Kulkarni,,,,
598041,2,3,5,SE Marsh,Mandeep Singh,MM Sharma,4,0,4,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Chennai,2013-05-02,SK Raina,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,15,N,NA,M Erasmus,VA Kulkarni,,,,
598041,2,9,5,DJ Hussey,SE Marsh,CH Morris,4,0,4,0,NA,NA,NA,NA,Kings XI Punjab,Chennai Super Kings,Chennai,2013-05-02,SK Raina,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,15,N,NA,M Erasmus,VA Kulkarni,,,,
598041,1,3,4,WP Saha,MEK Hussey,P Awana,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Kings XI Punjab,Chennai,2013-05-02,SK Raina,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,15,N,NA,M Erasmus,VA Kulkarni,,,,
598041,1,3,5,WP Saha,MEK Hussey,P Awana,0,0,0,1,caught,WP Saha,SE Marsh,NA,Chennai Super Kings,Kings XI Punjab,Chennai,2013-05-02,SK Raina,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,15,N,NA,M Erasmus,VA Kulkarni,,,,
598041,1,5,2,MEK Hussey,SK Raina,P Awana,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Kings XI Punjab,Chennai,2013-05-02,SK Raina,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,15,N,NA,M Erasmus,VA Kulkarni,,,,
598041,1,11,6,SK Raina,MS Dhoni,PP Chawla,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Kings XI Punjab,Chennai,2013-05-02,SK Raina,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,15,N,NA,M Erasmus,VA Kulkarni,,,,
598041,1,17,3,SK Raina,JA Morkel,P Kumar,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Kings XI Punjab,Chennai,2013-05-02,SK Raina,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,15,N,NA,M Erasmus,VA Kulkarni,,,,
598041,1,12,1,MS Dhoni,SK Raina,R Sathish,1,0,1,1,run out,MS Dhoni,"R Sathish,Gurkeerat Singh",NA,Chennai Super Kings,Kings XI Punjab,Chennai,2013-05-02,SK Raina,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,15,N,NA,M Erasmus,VA Kulkarni,,,,
598041,1,16,1,JA Morkel,SK Raina,R Sathish,1,0,1,0,NA,NA,NA,NA,Chennai Super Kings,Kings XI Punjab,Chennai,2013-05-02,SK Raina,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,15,N,NA,M Erasmus,VA Kulkarni,,,,
598041,1,1,2,MEK Hussey,WP Saha,DJ Hussey,2,0,2,0,NA,NA,NA,NA,Chennai Super Kings,Kings XI Punjab,Chennai,2013-05-02,SK Raina,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,15,N,NA,M Erasmus,VA Kulkarni,,,,
598041,1,3,1,MEK Hussey,WP Saha,P Awana,4,0,4,0,NA,NA,NA,NA,Chennai Super Kings,Kings XI Punjab,Chennai,2013-05-02,SK Raina,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,15,N,NA,M Erasmus,VA Kulkarni,,,,
598042,1,0,2,SS Tiwary,CH Gayle,B Kumar,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Pune Warriors,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,1,1,4,SS Tiwary,CH Gayle,BAW Mendis,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Pune Warriors,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,1,3,2,CH Gayle,SS Tiwary,B Kumar,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Pune Warriors,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,1,3,5,CH Gayle,SS Tiwary,B Kumar,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Pune Warriors,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,1,13,2,AB de Villiers,SS Tiwary,R Sharma,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Pune Warriors,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,1,18,4,MC Henriques,AB de Villiers,B Kumar,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Pune Warriors,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,1,9,5,SS Tiwary,V Kohli,AD Mathews,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Pune Warriors,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,1,15,2,AB de Villiers,MC Henriques,AB Dinda,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Pune Warriors,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,1,16,6,MC Henriques,AB de Villiers,R Sharma,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Pune Warriors,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,1,0,6,CH Gayle,SS Tiwary,B Kumar,4,0,4,0,NA,NA,NA,NA,Royal Challengers Bangalore,Pune Warriors,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,1,13,5,SS Tiwary,AB de Villiers,R Sharma,6,0,6,0,NA,NA,NA,NA,Royal Challengers Bangalore,Pune Warriors,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,2,6,3,RV Uthappa,TL Suman,MC Henriques,0,0,0,0,NA,NA,NA,NA,Pune Warriors,Royal Challengers Bangalore,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,2,7,3,Yuvraj Singh,RV Uthappa,M Muralitharan,0,0,0,0,NA,NA,NA,NA,Pune Warriors,Royal Challengers Bangalore,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,2,7,5,Yuvraj Singh,RV Uthappa,M Muralitharan,0,0,0,0,NA,NA,NA,NA,Pune Warriors,Royal Challengers Bangalore,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,2,19,2,BAW Mendis,AB Dinda,CH Gayle,0,0,0,1,lbw,BAW Mendis,NA,NA,Pune Warriors,Royal Challengers Bangalore,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,2,19,5,AB Dinda,R Sharma,CH Gayle,0,0,0,0,NA,NA,NA,NA,Pune Warriors,Royal Challengers Bangalore,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,2,0,5,RV Uthappa,AJ Finch,M Kartik,1,0,1,0,NA,NA,NA,NA,Pune Warriors,Royal Challengers Bangalore,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
598042,2,1,3,AJ Finch,RV Uthappa,RP Singh,1,0,1,0,NA,NA,NA,NA,Pune Warriors,Royal Challengers Bangalore,Pune,2013-05-02,AB de Villiers,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,17,N,NA,Aleem Dar,C Shamshuddin,,,,.
